stn;time;tre200dn;htoautd0;hto000d0
DIS;19610504;6.3;-;0
DIS;19610505;9.4;-;0
DIS;19610506;8.9;-;0
DIS;19610507;8.0;-;0
DIS;19610508;7.2;-;0
DIS;19610509;4.2;-;0
DIS;19610510;0.7;-;6
DIS;19610511;0.4;-;0
DIS;19610512;-0.4;-;6
DIS;19610513;1.2;-;3
DIS;19610514;7.2;-;0
DIS;19610515;6.5;-;0
DIS;19610516;6.5;-;0
DIS;19610517;5.0;-;0
DIS;19610518;5.2;-;0
DIS;19610519;4.6;-;0
DIS;19610520;3.9;-;0
DIS;19610521;2.2;-;0
DIS;19610522;0.6;-;0
DIS;19610523;4.0;-;0
DIS;19610524;4.0;-;0
DIS;19610525;6.3;-;0
DIS;19610526;8.0;-;0
DIS;19610527;7.0;-;0
DIS;19610528;3.8;-;0
DIS;19610529;0.3;-;18
DIS;19610530;-1.5;-;5
DIS;19610531;5.5;-;0
DIS;19610601;8.0;-;0
DIS;19610602;7.5;-;0
DIS;19610603;7.2;-;0
DIS;19610604;6.3;-;0
DIS;19610605;8.2;-;0
DIS;19610606;8.0;-;0
DIS;19610607;9.5;-;0
DIS;19610608;10.4;-;0
DIS;19610609;6.5;-;0
DIS;19610610;2.9;-;0
DIS;19610611;4.9;-;0
DIS;19610612;9.0;-;0
DIS;19610613;9.5;-;0
DIS;19610614;7.5;-;0
DIS;19610615;7.8;-;0
DIS;19610616;9.4;-;0
DIS;19610617;8.8;-;0
DIS;19610618;10.5;-;0
DIS;19610619;13.0;-;0
DIS;19610620;14.4;-;0
DIS;19610621;15.0;-;0
DIS;19610622;14.0;-;0
DIS;19610623;11.8;-;0
DIS;19610624;12.9;-;0
DIS;19610625;14.8;-;0
DIS;19610626;13.8;-;0
DIS;19610627;12.3;-;0
DIS;19610628;10.2;-;0
DIS;19610629;10.0;-;0
DIS;19610630;12.8;-;0
DIS;19610701;13.9;-;0
DIS;19610702;15.1;-;0
DIS;19610703;15.1;-;0
DIS;19610704;12.3;-;0
DIS;19610705;10.0;-;0
DIS;19610706;7.7;-;0
DIS;19610707;7.7;-;0
DIS;19610708;10.6;-;0
DIS;19610709;10.2;-;0
DIS;19610710;9.2;-;0
DIS;19610711;11.5;-;0
DIS;19610712;11.4;-;0
DIS;19610713;5.6;-;0
DIS;19610714;6.1;-;0
DIS;19610715;9.8;-;0
DIS;19610716;8.9;-;0
DIS;19610717;8.4;-;0
DIS;19610718;8.0;-;0
DIS;19610719;8.0;-;0
DIS;19610720;9.6;-;0
DIS;19610721;8.9;-;0
DIS;19610722;10.5;-;0
DIS;19610723;10.1;-;0
DIS;19610724;8.6;-;0
DIS;19610725;9.3;-;0
DIS;19610726;10.3;-;0
DIS;19610727;12.4;-;0
DIS;19610728;13.3;-;0
DIS;19610729;8.8;-;0
DIS;19610730;7.5;-;0
DIS;19610731;6.6;-;0
DIS;19610801;10.0;-;0
DIS;19610802;12.7;-;0
DIS;19610803;10.5;-;0
DIS;19610804;8.2;-;0
DIS;19610805;11.7;-;0
DIS;19610806;15.2;-;0
DIS;19610807;14.4;-;0
DIS;19610808;13.5;-;0
DIS;19610809;14.4;-;0
DIS;19610810;14.4;-;0
DIS;19610811;12.5;-;0
DIS;19610812;7.8;-;0
DIS;19610813;7.1;-;0
DIS;19610814;8.4;-;0
DIS;19610815;10.0;-;0
DIS;19610816;7.1;-;0
DIS;19610817;4.5;-;0
DIS;19610818;5.3;-;0
DIS;19610819;6.7;-;0
DIS;19610820;7.5;-;0
DIS;19610821;6.4;-;0
DIS;19610822;10.5;-;0
DIS;19610823;8.7;-;0
DIS;19610824;9.6;-;0
DIS;19610825;10.2;-;0
DIS;19610826;9.5;-;0
DIS;19610827;11.4;-;0
DIS;19610828;12.9;-;0
DIS;19610829;13.4;-;0
DIS;19610830;13.2;-;0
DIS;19610831;13.4;-;0
DIS;19610901;14.1;-;0
DIS;19610902;16.0;-;0
DIS;19610903;14.1;-;0
DIS;19610904;13.5;-;0
DIS;19610905;14.9;-;0
DIS;19610906;11.9;-;0
DIS;19610907;10.7;-;0
DIS;19610908;8.2;-;0
DIS;19610909;7.9;-;0
DIS;19610910;6.4;-;0
DIS;19610911;7.6;-;0
DIS;19610912;9.8;-;0
DIS;19610913;9.4;-;0
DIS;19610914;11.6;-;0
DIS;19610915;13.6;-;0
DIS;19610916;13.9;-;0
DIS;19610917;13.8;-;0
DIS;19610918;13.1;-;0
DIS;19610919;12.2;-;0
DIS;19610920;12.5;-;0
DIS;19610921;13.4;-;0
DIS;19610922;12.6;-;0
DIS;19610923;12.2;-;0
DIS;19610924;11.4;-;0
DIS;19610925;10.9;-;0
DIS;19610926;11.5;-;0
DIS;19610927;10.3;-;0
DIS;19610928;13.6;-;0
DIS;19610929;13.0;-;0
DIS;19610930;12.8;-;0
DIS;19611001;11.2;-;0
DIS;19611002;10.4;-;0
DIS;19611003;9.7;-;0
DIS;19611004;9.5;-;0
DIS;19611005;12.3;-;0
DIS;19611006;11.0;-;0
DIS;19611007;5.8;-;0
DIS;19611008;2.4;-;0
DIS;19611009;4.1;-;0
DIS;19611010;6.5;-;0
DIS;19611011;7.5;-;0
DIS;19611012;8.1;-;0
DIS;19611013;6.6;-;0
DIS;19611014;5.1;-;0
DIS;19611015;5.1;-;0
DIS;19611016;6.4;-;0
DIS;19611017;7.0;-;0
DIS;19611018;-0.1;-;0
DIS;19611019;-2.0;-;4
DIS;19611020;-1.2;-;0
DIS;19611021;-0.5;-;0
DIS;19611022;1.4;-;0
DIS;19611023;2.2;-;0
DIS;19611024;4.3;-;0
DIS;19611025;6.0;-;0
DIS;19611026;8.3;-;0
DIS;19611027;9.3;-;0
DIS;19611028;1.7;-;0
DIS;19611029;1.0;-;12
DIS;19611030;1.7;-;6
DIS;19611031;1.1;-;5
DIS;19611101;1.4;-;3
DIS;19611102;1.6;-;0
DIS;19611103;1.9;-;0
DIS;19611104;-4.1;-;1
DIS;19611105;-4.0;-;3
DIS;19611106;-4.0;-;4
DIS;19611107;-5.6;-;3
DIS;19611108;-2.1;-;0
DIS;19611109;1.7;-;0
DIS;19611110;0.3;-;3
DIS;19611111;-0.2;-;0
DIS;19611112;0.2;-;0
DIS;19611113;3.2;-;0
DIS;19611114;3.0;-;0
DIS;19611115;2.4;-;0
DIS;19611116;0.8;-;0
DIS;19611117;0.3;-;0
DIS;19611118;-0.9;-;0
DIS;19611119;-1.3;-;0
DIS;19611120;-1.0;-;0
DIS;19611121;1.8;-;0
DIS;19611122;2.3;-;0
DIS;19611123;2.4;-;0
DIS;19611124;4.6;-;0
DIS;19611125;3.0;-;0
DIS;19611126;4.8;-;0
DIS;19611127;6.0;-;0
DIS;19611128;3.0;-;0
DIS;19611129;0.6;-;0
DIS;19611130;0.8;-;0
DIS;19611201;1.4;-;0
DIS;19611202;2.3;-;0
DIS;19611203;1.5;-;0
DIS;19611204;1.5;-;0
DIS;19611205;5.0;-;0
DIS;19611206;-3.7;-;1
DIS;19611207;-6.2;-;3
DIS;19611208;-9.7;-;3
DIS;19611209;-2.8;-;2
DIS;19611210;-0.4;-;2
DIS;19611211;0.9;-;2
DIS;19611212;3.8;-;0
DIS;19611213;4.6;-;0
DIS;19611214;1.0;-;0
DIS;19611215;-1.4;-;3
DIS;19611216;-5.8;-;2
DIS;19611217;-9.5;-;0
DIS;19611218;-10.0;-;0
DIS;19611219;-9.6;-;0
DIS;19611220;-8.8;-;0
DIS;19611221;-6.6;-;0
DIS;19611222;-6.5;-;0
DIS;19611223;-6.4;-;0
DIS;19611224;-6.5;-;0
DIS;19611225;-6.5;-;0
DIS;19611226;-2.2;-;0
DIS;19611227;-0.4;-;0
DIS;19611228;-2.3;-;0
DIS;19611229;-2.6;-;0
DIS;19611230;1.7;-;0
DIS;19611231;2.2;-;0
DIS;19620101;0.4;-;0
DIS;19620102;-3.5;-;0
DIS;19620103;-3.8;-;12
DIS;19620104;1.4;-;6
DIS;19620105;0.4;-;5
DIS;19620106;-2.0;-;5
DIS;19620107;-2.5;-;6
DIS;19620108;-4.7;-;6
DIS;19620109;0.0;-;6
DIS;19620110;0.8;-;5
DIS;19620111;0.3;-;5
DIS;19620112;-0.4;-;13
DIS;19620113;-0.3;-;27
DIS;19620114;-5.0;-;24
DIS;19620115;-8.0;-;22
DIS;19620116;-7.4;-;22
DIS;19620117;-3.1;-;21
DIS;19620118;-1.5;-;21
DIS;19620119;-0.5;-;20
DIS;19620120;0.0;-;19
DIS;19620121;-1.3;-;18
DIS;19620122;-0.5;-;18
DIS;19620123;-2.7;-;25
DIS;19620124;-3.9;-;23
DIS;19620125;-0.6;-;22
DIS;19620126;-0.1;-;35
DIS;19620127;-0.6;-;34
DIS;19620128;-4.0;-;39
DIS;19620129;-12.0;-;40
DIS;19620130;-15.5;-;36
DIS;19620131;-15.9;-;35
DIS;19620201;-14.6;-;35
DIS;19620202;-10.2;-;35
DIS;19620203;-9.6;-;35
DIS;19620204;-10.2;-;34
DIS;19620205;-2.1;-;38
DIS;19620206;-0.8;-;39
DIS;19620207;-3.1;-;35
DIS;19620208;-0.4;-;35
DIS;19620209;-1.0;-;37
DIS;19620210;-4.4;-;36
DIS;19620211;-3.3;-;36
DIS;19620212;-3.9;-;36
DIS;19620213;-4.8;-;35
DIS;19620214;-6.9;-;64
DIS;19620215;-8.5;-;85
DIS;19620216;-7.9;-;90
DIS;19620217;-3.9;-;80
DIS;19620218;-4.5;-;78
DIS;19620219;-6.3;-;72
DIS;19620220;-3.4;-;68
DIS;19620221;-3.8;-;65
DIS;19620222;-6.5;-;64
DIS;19620223;-7.4;-;66
DIS;19620224;-8.4;-;64
DIS;19620225;-11.0;-;63
DIS;19620226;-5.1;-;62
DIS;19620227;-3.6;-;62
DIS;19620228;-0.4;-;59
DIS;19620301;-3.4;-;64
DIS;19620302;-3.1;-;62
DIS;19620303;-3.6;-;58
DIS;19620304;1.2;-;57
DIS;19620305;-0.7;-;53
DIS;19620306;-6.2;-;71
DIS;19620307;-8.2;-;68
DIS;19620308;-7.8;-;56
DIS;19620309;-3.1;-;55
DIS;19620310;0.6;-;54
DIS;19620311;0.3;-;55
DIS;19620312;-0.3;-;55
DIS;19620313;-6.4;-;58
DIS;19620314;-9.1;-;56
DIS;19620315;-8.7;-;57
DIS;19620316;-9.2;-;57
DIS;19620317;-10.6;-;56
DIS;19620318;-10.2;-;55
DIS;19620319;-8.9;-;55
DIS;19620320;-7.5;-;54
DIS;19620321;-6.4;-;54
DIS;19620322;-3.1;-;53
DIS;19620323;-4.7;-;52
DIS;19620324;-5.9;-;52
DIS;19620325;-4.6;-;50
DIS;19620326;-6.2;-;49
DIS;19620327;-1.7;-;51
DIS;19620328;-1.4;-;69
DIS;19620329;-1.9;-;54
DIS;19620330;2.2;-;49
DIS;19620331;2.4;-;40
DIS;19620401;-1.9;-;35
DIS;19620402;-0.5;-;34
DIS;19620403;-1.1;-;32
DIS;19620404;1.7;-;30
DIS;19620405;-0.7;-;30
DIS;19620406;-1.5;-;38
DIS;19620407;-2.2;-;42
DIS;19620408;-2.1;-;35
DIS;19620409;-1.3;-;30
DIS;19620410;-2.1;-;30
DIS;19620411;-4.2;-;25
DIS;19620412;-2.5;-;20
DIS;19620413;-1.8;-;15
DIS;19620414;-3.7;-;10
DIS;19620415;-3.2;-;10
DIS;19620416;-2.6;-;10
DIS;19620417;1.7;-;7
DIS;19620418;2.4;-;0
DIS;19620419;4.8;-;0
DIS;19620420;4.5;-;0
DIS;19620421;6.2;-;0
DIS;19620422;8.8;-;0
DIS;19620423;7.7;-;0
DIS;19620424;6.4;-;0
DIS;19620425;6.7;-;0
DIS;19620426;7.9;-;0
DIS;19620427;7.7;-;0
DIS;19620428;3.9;-;0
DIS;19620429;1.4;-;0
DIS;19620430;-1.8;-;0
DIS;19620501;-2.9;-;3
DIS;19620502;-2.0;-;0
DIS;19620503;2.4;-;0
DIS;19620504;5.0;-;0
DIS;19620505;4.2;-;0
DIS;19620506;6.0;-;0
DIS;19620507;8.0;-;0
DIS;19620508;9.4;-;0
DIS;19620509;8.9;-;0
DIS;19620510;5.6;-;0
DIS;19620511;4.4;-;0
DIS;19620512;3.2;-;0
DIS;19620513;1.6;-;0
DIS;19620514;1.6;-;0
DIS;19620515;0.5;-;0
DIS;19620516;1.0;-;0
DIS;19620517;4.7;-;0
DIS;19620518;7.3;-;0
DIS;19620519;4.6;-;0
DIS;19620520;2.2;-;0
DIS;19620521;1.1;-;0
DIS;19620522;5.2;-;0
DIS;19620523;5.9;-;0
DIS;19620524;5.6;-;0
DIS;19620525;2.4;-;0
DIS;19620526;1.6;-;0
DIS;19620527;4.1;-;0
DIS;19620528;3.5;-;0
DIS;19620529;3.2;-;0
DIS;19620530;3.0;-;0
DIS;19620531;7.8;-;0
DIS;19620601;0.0;-;0
DIS;19620602;-0.8;-;9
DIS;19620603;1.6;-;0
DIS;19620604;1.1;-;0
DIS;19620605;2.5;-;0
DIS;19620606;6.5;-;0
DIS;19620607;2.2;-;0
DIS;19620608;3.5;-;0
DIS;19620609;5.9;-;0
DIS;19620610;6.5;-;0
DIS;19620611;6.0;-;0
DIS;19620612;5.6;-;0
DIS;19620613;7.8;-;0
DIS;19620614;12.0;-;0
DIS;19620615;13.0;-;0
DIS;19620616;12.5;-;0
DIS;19620617;12.0;-;0
DIS;19620618;13.5;-;0
DIS;19620619;12.5;-;0
DIS;19620620;11.0;-;0
DIS;19620621;11.6;-;0
DIS;19620622;12.4;-;0
DIS;19620623;13.9;-;0
DIS;19620624;15.1;-;0
DIS;19620625;13.4;-;0
DIS;19620626;11.4;-;0
DIS;19620627;8.7;-;0
DIS;19620628;6.5;-;0
DIS;19620629;7.8;-;0
DIS;19620630;8.3;-;0
DIS;19620701;8.5;-;0
DIS;19620702;8.4;-;0
DIS;19620703;8.9;-;0
DIS;19620704;5.5;-;0
DIS;19620705;5.3;-;0
DIS;19620706;6.1;-;0
DIS;19620707;5.2;-;0
DIS;19620708;7.6;-;0
DIS;19620709;10.4;-;0
DIS;19620710;11.5;-;0
DIS;19620711;12.2;-;0
DIS;19620712;12.0;-;0
DIS;19620713;9.9;-;0
DIS;19620714;9.6;-;0
DIS;19620715;10.6;-;0
DIS;19620716;10.5;-;0
DIS;19620717;8.3;-;0
DIS;19620718;9.2;-;0
DIS;19620719;7.5;-;0
DIS;19620720;9.6;-;0
DIS;19620721;14.3;-;0
DIS;19620722;12.0;-;0
DIS;19620723;12.0;-;0
DIS;19620724;10.9;-;0
DIS;19620725;15.0;-;0
DIS;19620726;16.3;-;0
DIS;19620727;15.1;-;0
DIS;19620728;13.9;-;0
DIS;19620729;11.8;-;0
DIS;19620730;11.6;-;0
DIS;19620731;11.7;-;0
DIS;19620801;11.4;-;0
DIS;19620802;14.3;-;0
DIS;19620803;14.2;-;0
DIS;19620804;13.9;-;0
DIS;19620805;13.6;-;0
DIS;19620806;13.1;-;0
DIS;19620807;8.3;-;0
DIS;19620808;6.5;-;0
DIS;19620809;9.5;-;0
DIS;19620810;9.8;-;0
DIS;19620811;10.8;-;0
DIS;19620812;13.2;-;0
DIS;19620813;14.5;-;0
DIS;19620814;14.7;-;0
DIS;19620815;14.2;-;0
DIS;19620816;11.7;-;0
DIS;19620817;11.3;-;0
DIS;19620818;9.2;-;0
DIS;19620819;9.0;-;0
DIS;19620820;10.6;-;0
DIS;19620821;10.7;-;0
DIS;19620822;9.8;-;0
DIS;19620823;10.3;-;0
DIS;19620824;11.0;-;0
DIS;19620825;12.5;-;0
DIS;19620826;11.3;-;0
DIS;19620827;13.5;-;0
DIS;19620828;11.9;-;0
DIS;19620829;11.8;-;0
DIS;19620830;11.6;-;0
DIS;19620831;12.1;-;0
DIS;19620901;10.4;-;0
DIS;19620902;11.9;-;0
DIS;19620903;13.5;-;0
DIS;19620904;12.6;-;0
DIS;19620905;11.5;-;0
DIS;19620906;12.2;-;0
DIS;19620907;11.0;-;0
DIS;19620908;9.6;-;0
DIS;19620909;8.5;-;0
DIS;19620910;11.0;-;0
DIS;19620911;12.3;-;0
DIS;19620912;13.3;-;0
DIS;19620913;11.8;-;0
DIS;19620914;7.2;-;0
DIS;19620915;10.1;-;0
DIS;19620916;11.9;-;0
DIS;19620917;3.0;-;0
DIS;19620918;1.9;-;0
DIS;19620919;1.4;-;0
DIS;19620920;4.3;-;0
DIS;19620921;2.9;-;0
DIS;19620922;2.0;-;0
DIS;19620923;2.5;-;0
DIS;19620924;3.6;-;0
DIS;19620925;4.0;-;0
DIS;19620926;4.6;-;0
DIS;19620927;5.8;-;0
DIS;19620928;8.6;-;0
DIS;19620929;8.3;-;0
DIS;19620930;5.6;-;0
DIS;19621001;7.6;-;0
DIS;19621002;9.5;-;0
DIS;19621003;10.4;-;0
DIS;19621004;9.3;-;0
DIS;19621005;11.2;-;0
DIS;19621006;9.2;-;0
DIS;19621007;9.1;-;0
DIS;19621008;7.8;-;0
DIS;19621009;8.6;-;0
DIS;19621010;7.0;-;0
DIS;19621011;5.9;-;0
DIS;19621012;6.4;-;0
DIS;19621013;8.8;-;0
DIS;19621014;6.4;-;0
DIS;19621015;5.0;-;0
DIS;19621016;4.2;-;0
DIS;19621017;2.7;-;0
DIS;19621018;3.7;-;0
DIS;19621019;3.1;-;0
DIS;19621020;3.9;-;0
DIS;19621021;2.5;-;0
DIS;19621022;3.0;-;0
DIS;19621023;2.8;-;0
DIS;19621024;4.4;-;0
DIS;19621025;2.0;-;0
DIS;19621026;1.9;-;0
DIS;19621027;7.2;-;0
DIS;19621028;2.2;-;0
DIS;19621029;-0.4;-;5
DIS;19621030;-2.9;-;4
DIS;19621031;0.2;-;0
DIS;19621101;-1.5;-;0
DIS;19621102;-2.1;-;0
DIS;19621103;1.6;-;0
DIS;19621104;4.2;-;0
DIS;19621105;4.4;-;0
DIS;19621106;4.0;-;0
DIS;19621107;3.8;-;0
DIS;19621108;6.1;-;0
DIS;19621109;4.8;-;0
DIS;19621110;4.0;-;0
DIS;19621111;2.7;-;0
DIS;19621112;2.5;-;0
DIS;19621113;1.5;-;0
DIS;19621114;-0.6;-;3
DIS;19621115;-1.5;-;16
DIS;19621116;-5.8;-;11
DIS;19621117;-6.4;-;10
DIS;19621118;-2.6;-;7
DIS;19621119;-3.2;-;8
DIS;19621120;-4.8;-;10
DIS;19621121;-8.0;-;10
DIS;19621122;-5.7;-;12
DIS;19621123;-9.6;-;8
DIS;19621124;-10.2;-;7
DIS;19621125;-7.1;-;6
DIS;19621126;-2.4;-;6
DIS;19621127;-3.8;-;6
DIS;19621128;-4.6;-;8
DIS;19621129;-6.8;-;8
DIS;19621130;-6.1;-;7
DIS;19621201;-7.3;-;7
DIS;19621202;-7.2;-;7
DIS;19621203;-6.1;-;6
DIS;19621204;-4.9;-;6
DIS;19621205;-3.1;-;6
DIS;19621206;-1.8;-;5
DIS;19621207;-2.0;-;5
DIS;19621208;-2.4;-;4
DIS;19621209;-0.8;-;4
DIS;19621210;-2.9;-;10
DIS;19621211;-4.2;-;38
DIS;19621212;-4.0;-;32
DIS;19621213;-2.2;-;32
DIS;19621214;-5.7;-;30
DIS;19621215;-7.6;-;28
DIS;19621216;-5.9;-;42
DIS;19621217;-4.7;-;50
DIS;19621218;-5.7;-;50
DIS;19621219;-4.6;-;80
DIS;19621220;-6.5;-;81
DIS;19621221;-6.3;-;90
DIS;19621222;-10.0;-;122
DIS;19621223;-17.8;-;114
DIS;19621224;-17.3;-;106
DIS;19621225;-14.0;-;100
DIS;19621226;-19.2;-;92
DIS;19621227;-13.8;-;90
DIS;19621228;-11.7;-;88
DIS;19621229;-5.2;-;85
DIS;19621230;-0.9;-;80
DIS;19621231;-1.6;-;76
DIS;19630101;-1.6;-;73
DIS;19630102;-3.2;-;72
DIS;19630103;2.2;-;70
DIS;19630104;-3.3;-;67
DIS;19630105;-3.7;-;68
DIS;19630106;-1.6;-;66
DIS;19630107;-1.6;-;65
DIS;19630108;-2.3;-;69
DIS;19630109;-4.2;-;68
DIS;19630110;-2.1;-;68
DIS;19630111;-5.2;-;89
DIS;19630112;-13.3;-;90
DIS;19630113;-19.1;-;90
DIS;19630114;-21.5;-;87
DIS;19630115;-12.4;-;87
DIS;19630116;-14.0;-;84
DIS;19630117;-12.6;-;82
DIS;19630118;-14.0;-;79
DIS;19630119;-11.2;-;78
DIS;19630120;-9.4;-;78
DIS;19630121;-14.2;-;77
DIS;19630122;-16.5;-;80
DIS;19630123;-17.6;-;78
DIS;19630124;-13.7;-;77
DIS;19630125;-10.7;-;77
DIS;19630126;-10.9;-;77
DIS;19630127;-10.0;-;85
DIS;19630128;-14.3;-;82
DIS;19630129;-14.7;-;80
DIS;19630130;-14.6;-;80
DIS;19630131;-16.7;-;81
DIS;19630201;-16.4;-;80
DIS;19630202;-16.0;-;79
DIS;19630203;-15.7;-;80
DIS;19630204;-17.1;-;79
DIS;19630205;-12.4;-;79
DIS;19630206;-10.6;-;78
DIS;19630207;-6.5;-;78
DIS;19630208;-2.5;-;77
DIS;19630209;-2.8;-;75
DIS;19630210;-1.1;-;74
DIS;19630211;-2.5;-;73
DIS;19630212;-2.7;-;76
DIS;19630213;-5.7;-;78
DIS;19630214;-6.5;-;79
DIS;19630215;-7.1;-;77
DIS;19630216;-4.2;-;76
DIS;19630217;-4.0;-;76
DIS;19630218;-4.4;-;75
DIS;19630219;-1.8;-;76
DIS;19630220;-1.6;-;82
DIS;19630221;-8.1;-;77
DIS;19630222;-9.3;-;79
DIS;19630223;-10.4;-;80
DIS;19630224;-13.0;-;79
DIS;19630225;-11.5;-;79
DIS;19630226;-11.4;-;78
DIS;19630227;-8.5;-;77
DIS;19630228;-9.2;-;77
DIS;19630301;-10.2;-;76
DIS;19630302;-9.2;-;76
DIS;19630303;-7.6;-;75
DIS;19630304;-5.8;-;74
DIS;19630305;-5.4;-;74
DIS;19630306;-2.7;-;74
DIS;19630307;-0.9;-;74
DIS;19630308;0.6;-;72
DIS;19630309;1.7;-;68
DIS;19630310;1.3;-;65
DIS;19630311;-1.0;-;61
DIS;19630312;0.4;-;59
DIS;19630313;-2.1;-;62
DIS;19630314;-1.9;-;64
DIS;19630315;1.3;-;56
DIS;19630316;-0.3;-;55
DIS;19630317;1.6;-;53
DIS;19630318;1.2;-;49
DIS;19630319;1.2;-;45
DIS;19630320;0.0;-;42
DIS;19630321;-0.7;-;43
DIS;19630322;-3.3;-;45
DIS;19630323;-4.9;-;48
DIS;19630324;-5.3;-;40
DIS;19630325;-5.1;-;38
DIS;19630326;-4.2;-;36
DIS;19630327;-0.3;-;33
DIS;19630328;0.3;-;32
DIS;19630329;-1.3;-;28
DIS;19630330;-1.4;-;65
DIS;19630331;-2.3;-;78
DIS;19630401;-2.6;-;73
DIS;19630402;-1.5;-;56
DIS;19630403;-2.8;-;48
DIS;19630404;-1.8;-;42
DIS;19630405;-0.6;-;41
DIS;19630406;1.6;-;40
DIS;19630407;1.6;-;34
DIS;19630408;0.7;-;30
DIS;19630409;2.0;-;22
DIS;19630410;4.1;-;13
DIS;19630411;0.5;-;0
DIS;19630412;1.5;-;0
DIS;19630413;0.8;-;0
DIS;19630414;2.1;-;0
DIS;19630415;1.0;-;0
DIS;19630416;2.5;-;0
DIS;19630417;4.9;-;0
DIS;19630418;4.1;-;0
DIS;19630419;2.9;-;0
DIS;19630420;5.5;-;0
DIS;19630421;6.0;-;0
DIS;19630422;5.9;-;0
DIS;19630423;5.4;-;0
DIS;19630424;4.8;-;0
DIS;19630425;5.0;-;0
DIS;19630426;6.3;-;0
DIS;19630427;5.7;-;0
DIS;19630428;3.8;-;0
DIS;19630429;5.6;-;0
DIS;19630430;5.8;-;0
DIS;19630501;6.3;-;0
DIS;19630502;6.9;-;0
DIS;19630503;-0.2;-;32
DIS;19630504;0.1;-;25
DIS;19630505;0.8;-;0
DIS;19630506;0.9;-;0
DIS;19630507;3.8;-;0
DIS;19630508;5.6;-;0
DIS;19630509;6.4;-;0
DIS;19630510;4.6;-;0
DIS;19630511;3.5;-;0
DIS;19630512;3.2;-;0
DIS;19630513;2.9;-;0
DIS;19630514;3.0;-;0
DIS;19630515;2.5;-;0
DIS;19630516;2.1;-;0
DIS;19630517;5.3;-;0
DIS;19630518;5.9;-;0
DIS;19630519;4.0;-;0
DIS;19630520;2.1;-;0
DIS;19630521;2.1;-;0
DIS;19630522;5.6;-;0
DIS;19630523;9.3;-;0
DIS;19630524;6.0;-;0
DIS;19630525;6.1;-;0
DIS;19630526;8.3;-;0
DIS;19630527;9.5;-;0
DIS;19630528;8.9;-;0
DIS;19630529;8.5;-;0
DIS;19630530;9.3;-;0
DIS;19630531;8.0;-;0
DIS;19630601;8.5;-;0
DIS;19630602;7.4;-;0
DIS;19630603;10.2;-;0
DIS;19630604;10.2;-;0
DIS;19630605;8.9;-;0
DIS;19630606;8.8;-;0
DIS;19630607;8.1;-;0
DIS;19630608;8.2;-;0
DIS;19630609;8.5;-;0
DIS;19630610;7.5;-;0
DIS;19630611;9.5;-;0
DIS;19630612;9.7;-;0
DIS;19630613;8.9;-;0
DIS;19630614;4.6;-;0
DIS;19630615;5.9;-;0
DIS;19630616;5.6;-;0
DIS;19630617;8.5;-;0
DIS;19630618;8.8;-;0
DIS;19630619;9.2;-;0
DIS;19630620;6.9;-;0
DIS;19630621;10.0;-;0
DIS;19630622;12.6;-;0
DIS;19630623;12.4;-;0
DIS;19630624;11.4;-;0
DIS;19630625;11.7;-;0
DIS;19630626;8.9;-;0
DIS;19630627;12.1;-;0
DIS;19630628;9.5;-;0
DIS;19630629;8.1;-;0
DIS;19630630;10.3;-;0
DIS;19630701;11.4;-;0
DIS;19630702;12.6;-;0
DIS;19630703;9.9;-;0
DIS;19630704;10.5;-;0
DIS;19630705;11.4;-;0
DIS;19630706;9.2;-;0
DIS;19630707;11.6;-;0
DIS;19630708;10.8;-;0
DIS;19630709;10.0;-;0
DIS;19630710;12.3;-;0
DIS;19630711;11.5;-;0
DIS;19630712;10.0;-;0
DIS;19630713;10.6;-;0
DIS;19630714;9.7;-;0
DIS;19630715;7.6;-;0
DIS;19630716;13.0;-;0
DIS;19630717;13.4;-;0
DIS;19630718;12.9;-;0
DIS;19630719;13.6;-;0
DIS;19630720;15.4;-;0
DIS;19630721;14.0;-;0
DIS;19630722;14.9;-;0
DIS;19630723;14.2;-;0
DIS;19630724;12.7;-;0
DIS;19630725;15.2;-;0
DIS;19630726;10.9;-;0
DIS;19630727;10.8;-;0
DIS;19630728;11.6;-;0
DIS;19630729;12.6;-;0
DIS;19630730;11.3;-;0
DIS;19630731;13.9;-;0
DIS;19630801;14.1;-;0
DIS;19630802;13.5;-;0
DIS;19630803;14.7;-;0
DIS;19630804;13.9;-;0
DIS;19630805;12.8;-;0
DIS;19630806;14.3;-;0
DIS;19630807;11.5;-;0
DIS;19630808;12.2;-;0
DIS;19630809;10.3;-;0
DIS;19630810;8.4;-;0
DIS;19630811;9.6;-;0
DIS;19630812;10.2;-;0
DIS;19630813;10.5;-;0
DIS;19630814;11.7;-;0
DIS;19630815;11.5;-;0
DIS;19630816;8.3;-;0
DIS;19630817;6.6;-;0
DIS;19630818;3.9;-;0
DIS;19630819;6.4;-;0
DIS;19630820;8.5;-;0
DIS;19630821;5.0;-;0
DIS;19630822;5.9;-;0
DIS;19630823;9.6;-;0
DIS;19630824;10.0;-;0
DIS;19630825;11.9;-;0
DIS;19630826;11.6;-;0
DIS;19630827;10.2;-;0
DIS;19630828;5.3;-;0
DIS;19630829;5.2;-;0
DIS;19630830;6.9;-;0
DIS;19630831;5.1;-;0
DIS;19630901;9.6;-;0
DIS;19630902;8.9;-;0
DIS;19630903;9.8;-;0
DIS;19630904;10.2;-;0
DIS;19630905;8.8;-;0
DIS;19630906;6.3;-;0
