stn;time;tre200dn
ARO;19820209;-5.3
ARO;19820210;-3.0
ARO;19820211;0.0
ARO;19820212;-2.2
ARO;19820213;-1.0
ARO;19820214;-3.9
ARO;19820215;-4.9
ARO;19820216;-5.7
ARO;19820217;-3.0
ARO;19820218;-2.0
ARO;19820219;-2.0
ARO;19820220;-4.1
ARO;19820221;-8.8
ARO;19820222;-11.2
ARO;19820223;-13.9
ARO;19820224;-13.6
ARO;19820225;-16.7
ARO;19820226;-15.1
ARO;19820227;-13.3
ARO;19820228;-7.6
ARO;19820301;-1.0
ARO;19820302;-6.0
ARO;19820303;-7.8
ARO;19820304;-4.2
ARO;19820305;-7.0
ARO;19820306;-11.4
ARO;19820307;-12.3
ARO;19820308;-6.3
ARO;19820309;-5.4
ARO;19820310;-7.4
ARO;19820311;-8.1
ARO;19820312;-9.9
ARO;19820313;-8.4
ARO;19820314;-11.4
ARO;19820315;-10.8
ARO;19820316;-6.4
ARO;19820317;-4.1
ARO;19820318;-6.5
ARO;19820319;-8.2
ARO;19820320;-10.0
ARO;19820321;-7.7
ARO;19820322;-5.6
ARO;19820323;-6.3
ARO;19820324;-10.7
ARO;19820325;-6.9
ARO;19820326;-3.0
ARO;19820327;-1.4
ARO;19820328;-1.4
ARO;19820329;-2.8
ARO;19820330;-2.2
ARO;19820331;-2.5
ARO;19820401;-3.0
ARO;19820402;-0.7
ARO;19820403;-1.1
ARO;19820404;-1.2
ARO;19820405;01. Mai
ARO;19820406;01. Jun
ARO;19820407;01. Apr
ARO;19820408;01. Apr
ARO;19820409;-5.2
ARO;19820410;-7.3
ARO;19820411;-7.0
ARO;19820412;-3.8
ARO;19820413;-6.0
ARO;19820414;-8.6
ARO;19820415;-7.1
ARO;19820416;-2.0
ARO;19820417;0.0
ARO;19820418;-2.5
ARO;19820419;-4.2
ARO;19820420;-4.6
ARO;19820421;-5.3
ARO;19820422;-4.8
ARO;19820423;-4.8
ARO;19820424;-5.0
ARO;19820425;-6.9
ARO;19820426;-5.4
ARO;19820427;-2.2
ARO;19820428;-4.8
ARO;19820429;-1.6
ARO;19820430;-5.6
ARO;19820501;-8.0
ARO;19820502;-3.0
ARO;19820503;-0.3
ARO;19820504;01. Jun
ARO;19820505;0.0
ARO;19820506;-1.9
ARO;19820507;-4.2
ARO;19820508;-4.5
ARO;19820509;-0.6
ARO;19820510;-1.4
ARO;19820511;-2.8
ARO;19820512;1.0
ARO;19820513;01. Jan
ARO;19820514;01. Mai
ARO;19820515;03. Feb
ARO;19820516;4.0
ARO;19820517;04. Mrz
ARO;19820518;04. Mai
ARO;19820519;04. Mrz
ARO;19820520;04. Jun
ARO;19820521;03. Mrz
ARO;19820522;03. Aug
ARO;19820523;03. Mai
ARO;19820524;0.9
ARO;19820525;-0.8
ARO;19820526;04. Jan
ARO;19820527;05. Mrz
ARO;19820528;05. Aug
ARO;19820529;04. Jul
ARO;19820530;05. Apr
ARO;19820531;07. Feb
ARO;19820601;06. Jul
ARO;19820602;08. Feb
ARO;19820603;08. Feb
ARO;19820604;08. Jan
ARO;19820605;08. Apr
ARO;19820606;06. Aug
ARO;19820607;07. Jul
ARO;19820608;07. Feb
ARO;19820609;8.0
ARO;19820610;08. Feb
ARO;19820611;07. Apr
ARO;19820612;02. Jan
ARO;19820613;01. Mai
ARO;19820614;0.4
ARO;19820615;0.9
ARO;19820616;02. Mai
ARO;19820617;06. Feb
ARO;19820618;07. Feb
ARO;19820619;03. Aug
ARO;19820620;05. Feb
ARO;19820621;9.0
ARO;19820622;07. Feb
ARO;19820623;06. Jul
ARO;19820624;04. Jun
ARO;19820625;09. Apr
ARO;19820626;09. Mrz
ARO;19820627;03. Mai
ARO;19820628;03. Mai
ARO;19820629;06. Mrz
ARO;19820630;04. Jun
ARO;19820701;04. Jan
ARO;19820702;9.0
ARO;19820703;11. Mai
ARO;19820704;05. Jun
ARO;19820705;6.0
ARO;19820706;10. Mrz
ARO;19820707;09. Mai
ARO;19820708;09. Mrz
ARO;19820709;11. Jun
ARO;19820710;13. Mai
ARO;19820711;12. Sep
ARO;19820712;11. Mrz
ARO;19820713;11.0
ARO;19820714;11. Jun
ARO;19820715;12. Feb
ARO;19820716;11. Jan
ARO;19820717;08. Jun
ARO;19820718;08. Feb
ARO;19820719;08. Jan
ARO;19820720;08. Jun
ARO;19820721;08. Sep
ARO;19820722;08. Mrz
ARO;19820723;08. Feb
ARO;19820724;06. Jun
ARO;19820725;06. Aug
ARO;19820726;07. Jan
ARO;19820727;06. Apr
ARO;19820728;03. Mai
ARO;19820729;04. Sep
ARO;19820730;09. Aug
ARO;19820731;7.0
ARO;19820801;05. Jul
ARO;19820802;10. Jul
ARO;19820803;07. Mai
ARO;19820804;07. Jul
ARO;19820805;09. Apr
ARO;19820806;07. Jun
ARO;19820807;06. Mai
ARO;19820808;07. Mrz
ARO;19820809;07. Mai
ARO;19820810;07. Apr
ARO;19820811;08. Jan
ARO;19820812;11. Mai
ARO;19820813;11. Jan
ARO;19820814;09. Mai
ARO;19820815;10. Sep
ARO;19820816;09. Mrz
ARO;19820817;08. Mai
ARO;19820818;05. Mai
ARO;19820819;09. Jun
ARO;19820820;06. Jan
ARO;19820821;01. Jan
ARO;19820822;01. Jul
ARO;19820823;04. Jun
ARO;19820824;05. Aug
ARO;19820825;03. Mai
ARO;19820826;08. Mai
ARO;19820827;08. Aug
ARO;19820828;06. Sep
ARO;19820829;06. Jun
ARO;19820830;05. Mai
ARO;19820831;0.7
ARO;19820901;0.7
ARO;19820902;04. Feb
ARO;19820903;05. Mrz
ARO;19820904;09. Jul
ARO;19820905;13. Mrz
ARO;19820906;07. Jun
ARO;19820907;04. Apr
ARO;19820908;06. Jan
ARO;19820909;05. Feb
ARO;19820910;08. Apr
ARO;19820911;09. Mai
ARO;19820912;08. Feb
ARO;19820913;08. Mrz
ARO;19820914;08. Jun
ARO;19820915;09. Aug
ARO;19820916;10. Mrz
ARO;19820917;10.0
ARO;19820918;08. Sep
ARO;19820919;08. Feb
ARO;19820920;09. Mrz
ARO;19820921;10.0
ARO;19820922;8.0
ARO;19820923;04. Jan
ARO;19820924;1.0
ARO;19820925;06. Apr
ARO;19820926;09. Aug
ARO;19820927;02. Sep
ARO;19820928;04. Mai
ARO;19820929;05. Jan
ARO;19820930;06. Jan
ARO;19821001;01. Aug
ARO;19821002;02. Mrz
ARO;19821003;04. Apr
ARO;19821004;05. Sep
ARO;19821005;01. Mrz
ARO;19821006;-2.0
ARO;19821007;-2.1
ARO;19821008;-1.5
ARO;19821009;-0.3
ARO;19821010;-1.5
ARO;19821011;-1.0
ARO;19821012;-1.8
ARO;19821013;01. Feb
ARO;19821014;01. Mai
ARO;19821015;-1.1
ARO;19821016;-4.0
ARO;19821017;0.6
ARO;19821018;02. Jul
ARO;19821019;03. Apr
ARO;19821020;03. Feb
ARO;19821021;04. Jun
ARO;19821022;02. Jun
ARO;19821023;03. Mrz
ARO;19821024;01. Jul
ARO;19821025;0.7
ARO;19821026;-1.8
ARO;19821027;0.6
ARO;19821028;3.0
ARO;19821029;04. Feb
ARO;19821030;5.0
ARO;19821031;04. Jul
ARO;19821101;4.0
ARO;19821102;06. Mai
ARO;19821103;05. Jan
ARO;19821104;02. Sep
ARO;19821105;1.0
ARO;19821106;0.4
ARO;19821107;-1.2
ARO;19821108;4.0
ARO;19821109;01. Jun
ARO;19821110;0.8
ARO;19821111;0.0
ARO;19821112;01. Feb
ARO;19821113;0.2
ARO;19821114;-6.4
ARO;19821115;-7.4
ARO;19821116;-8.1
ARO;19821117;-8.6
ARO;19821118;-7.2
ARO;19821119;-1.4
ARO;19821120;-4.1
ARO;19821121;-4.9
ARO;19821122;-1.2
ARO;19821123;-1.4
ARO;19821124;0.0
ARO;19821125;-0.4
ARO;19821126;0.7
ARO;19821127;2.0
ARO;19821128;-2.8
ARO;19821129;-4.0
ARO;19821130;-6.4
ARO;19821201;-1.1
ARO;19821202;-0.6
ARO;19821203;0.1
ARO;19821204;-0.7
ARO;19821205;-0.8
ARO;19821206;0.0
ARO;19821207;-0.1
ARO;19821208;0.5
ARO;19821209;-0.4
ARO;19821210;-1.4
ARO;19821211;-7.5
ARO;19821212;-9.4
ARO;19821213;-6.7
ARO;19821214;-6.5
ARO;19821215;-9.4
ARO;19821216;-1.2
ARO;19821217;01. Mai
ARO;19821218;-10.0
ARO;19821219;-12.4
ARO;19821220;-12.4
ARO;19821221;-7.9
ARO;19821222;-10.1
ARO;19821223;-10.1
ARO;19821224;-12.0
ARO;19821225;-12.4
ARO;19821226;-6.4
ARO;19821227;-5.2
ARO;19821228;-5.0
ARO;19821229;-11.5
ARO;19821230;-11.8
ARO;19821231;-7.1
ARO;19830101;-2.8
ARO;19830102;-4.2
ARO;19830103;-3.8
ARO;19830104;-0.8
ARO;19830105;-0.5
ARO;19830106;-1.4
ARO;19830107;-1.0
ARO;19830108;-5.4
ARO;19830109;-8.4
ARO;19830110;-6.4
ARO;19830111;-4.3
ARO;19830112;0.0
ARO;19830113;0.4
ARO;19830114;-8.3
ARO;19830115;-8.3
ARO;19830116;-4.2
ARO;19830117;-3.5
ARO;19830118;-2.0
ARO;19830119;-11.1
ARO;19830120;-11.4
ARO;19830121;-13.0
ARO;19830122;-11.8
ARO;19830123;-3.8
ARO;19830124;-3.5
ARO;19830125;-2.0
ARO;19830126;0.0
ARO;19830127;0.0
ARO;19830128;-1.4
ARO;19830129;-2.0
ARO;19830130;-2.2
ARO;19830131;-10.0
ARO;19830201;-8.6
ARO;19830202;-9.2
ARO;19830203;-13.0
ARO;19830204;-13.6
ARO;19830205;-13.6
ARO;19830206;-8.7
ARO;19830207;-10.7
ARO;19830208;-12.0
ARO;19830209;-13.0
ARO;19830210;-12.8
ARO;19830211;-16.0
ARO;19830212;-14.3
ARO;19830213;-12.5
ARO;19830214;-6.2
ARO;19830215;-9.8
ARO;19830216;-10.0
ARO;19830217;-11.0
ARO;19830218;-8.8
ARO;19830219;-6.8
ARO;19830220;-7.9
ARO;19830221;-10.9
ARO;19830222;-13.7
ARO;19830223;-8.3
ARO;19830224;-6.5
ARO;19830225;-4.4
ARO;19830226;-2.6
ARO;19830227;-2.6
ARO;19830228;-5.2
ARO;19830301;-6.8
ARO;19830302;-7.5
ARO;19830303;-10.0
ARO;19830304;-6.9
ARO;19830305;-4.6
ARO;19830306;-4.0
ARO;19830307;-1.8
ARO;19830308;-1.4
ARO;19830309;0.6
ARO;19830310;0.6
ARO;19830311;-0.4
ARO;19830312;-3.0
ARO;19830313;-1.7
ARO;19830314;0.2
ARO;19830315;0.2
ARO;19830316;-1.2
ARO;19830317;-1.8
ARO;19830318;-2.4
ARO;19830319;0.0
ARO;19830320;-1.0
ARO;19830321;0.1
ARO;19830322;-2.5
ARO;19830323;-4.9
ARO;19830324;-0.7
ARO;19830325;-6.7
ARO;19830326;-10.7
ARO;19830327;-11.4
ARO;19830328;-7.6
ARO;19830329;-5.7
ARO;19830330;-7.5
ARO;19830331;-3.8
ARO;19830401;-2.5
ARO;19830402;-3.6
ARO;19830403;-4.4
ARO;19830404;-6.6
ARO;19830405;-7.0
ARO;19830406;-6.1
ARO;19830407;-3.7
ARO;19830408;0.6
ARO;19830409;02. Feb
ARO;19830410;02. Jul
ARO;19830411;03. Feb
ARO;19830412;-4.4
ARO;19830413;-7.4
ARO;19830414;-8.7
ARO;19830415;-5.8
ARO;19830416;-4.1
ARO;19830417;-0.4
ARO;19830418;01. Jul
ARO;19830419;02. Jan
ARO;19830420;0.2
ARO;19830421;02. Jun
ARO;19830422;01. Jan
ARO;19830423;02. Jun
ARO;19830424;-0.6
ARO;19830425;01. Feb
ARO;19830426;01. Jul
ARO;19830427;1.0
ARO;19830428;0.0
ARO;19830429;1.0
ARO;19830430;0.7
ARO;19830501;0.4
ARO;19830502;-1.4
ARO;19830503;-1.3
ARO;19830504;0.5
ARO;19830505;-1.3
ARO;19830506;02. Jun
ARO;19830507;03. Jul
ARO;19830508;0.1
ARO;19830509;-0.6
ARO;19830510;-1.8
ARO;19830511;-2.2
ARO;19830512;1.0
ARO;19830513;4.0
ARO;19830514;04. Jul
ARO;19830515;04. Apr
ARO;19830516;01. Jun
ARO;19830517;01. Jul
ARO;19830518;0.5
ARO;19830519;0.1
ARO;19830520;0.2
ARO;19830521;04. Jul
ARO;19830522;-0.6
ARO;19830523;-1.4
ARO;19830524;-1.2
ARO;19830525;-1.8
ARO;19830526;-1.5
ARO;19830527;-1.8
ARO;19830528;-0.8
ARO;19830529;0.7
ARO;19830530;1.0
ARO;19830531;03. Jul
ARO;19830601;05. Mai
ARO;19830602;06. Jul
ARO;19830603;05. Aug
ARO;19830604;8.0
ARO;19830605;09. Mai
ARO;19830606;07. Jul
ARO;19830607;06. Jan
ARO;19830608;08. Jul
ARO;19830609;11.0
ARO;19830610;07. Jul
ARO;19830611;06. Jan
ARO;19830612;06. Feb
ARO;19830613;06. Feb
ARO;19830614;5.0
ARO;19830615;02. Feb
ARO;19830616;-0.3
ARO;19830617;-1.8
ARO;19830618;01. Mrz
ARO;19830619;3.0
ARO;19830620;5.0
ARO;19830621;06. Aug
ARO;19830622;06. Feb
ARO;19830623;05. Aug
ARO;19830624;8.0
ARO;19830625;07. Jul
ARO;19830626;08. Jul
ARO;19830627;08. Jul
ARO;19830628;7.0
ARO;19830629;03. Mai
ARO;19830630;05. Feb
ARO;19830701;6.0
ARO;19830702;03. Feb
ARO;19830703;06. Mai
ARO;19830704;09. Jul
ARO;19830705;10. Mrz
ARO;19830706;9.0
ARO;19830707;10. Jan
ARO;19830708;09. Jun
ARO;19830709;09. Mrz
ARO;19830710;11. Feb
ARO;19830711;10. Jul
ARO;19830712;10. Jun
ARO;19830713;10. Mrz
ARO;19830714;07. Mrz
ARO;19830715;06. Sep
ARO;19830716;09. Jan
ARO;19830717;11. Mai
ARO;19830718;12. Aug
ARO;19830719;13. Jun
ARO;19830720;14.0
ARO;19830721;13. Mrz
ARO;19830722;13. Mrz
ARO;19830723;11. Aug
ARO;19830724;09. Aug
ARO;19830725;07. Sep
ARO;19830726;15. Jul
ARO;19830727;17. Jan
ARO;19830728;17.0
ARO;19830729;14. Aug
ARO;19830730;10. Aug
ARO;19830731;14. Sep
ARO;19830801;15. Mai
ARO;19830802;07. Mai
ARO;19830803;0.8
ARO;19830804;0.8
ARO;19830805;02. Feb
ARO;19830806;04. Feb
ARO;19830807;03. Mai
ARO;19830808;04. Jun
ARO;19830809;09. Feb
ARO;19830810;11. Apr
ARO;19830811;08. Mai
ARO;19830812;08. Jan
ARO;19830813;07. Aug
ARO;19830814;04. Apr
ARO;19830815;8.0
ARO;19830816;10. Jun
ARO;19830817;07. Jan
ARO;19830818;07. Feb
ARO;19830819;10. Mrz
ARO;19830820;09. Jul
ARO;19830821;08. Jul
ARO;19830822;09. Feb
ARO;19830823;10.0
ARO;19830824;08. Sep
ARO;19830825;8.0
ARO;19830826;9.0
ARO;19830827;09. Jul
ARO;19830828;10. Aug
ARO;19830829;09. Jul
ARO;19830830;09. Apr
ARO;19830831;09. Sep
ARO;19830901;08. Feb
ARO;19830902;8.0
ARO;19830903;05. Jan
ARO;19830904;01. Mai
ARO;19830905;04. Jun
ARO;19830906;9.0
ARO;19830907;5.0
ARO;19830908;2.0
ARO;19830909;08. Jun
ARO;19830910;10. Apr
ARO;19830911;1.0
ARO;19830912;-0.3
ARO;19830913;-0.6
ARO;19830914;03. Mrz
ARO;19830915;07. Jun
ARO;19830916;01. Mai
ARO;19830917;-1.2
ARO;19830918;0.6
ARO;19830919;5.0
ARO;19830920;06. Jun
ARO;19830921;05. Feb
ARO;19830922;09. Feb
ARO;19830923;06. Jul
ARO;19830924;10. Mai
ARO;19830925;08. Jun
ARO;19830926;06. Apr
ARO;19830927;07. Feb
ARO;19830928;10. Apr
ARO;19830929;9.0
ARO;19830930;08. Apr
ARO;19831001;06. Apr
ARO;19831002;06. Jan
ARO;19831003;06. Aug
ARO;19831004;09. Apr
ARO;19831005;07. Sep
ARO;19831006;6.0
ARO;19831007;03. Apr
ARO;19831008;02. Aug
ARO;19831009;02. Jul
ARO;19831010;03. Jun
ARO;19831011;0.4
ARO;19831012;-2.9
ARO;19831013;-1.6
ARO;19831014;03. Aug
ARO;19831015;2.0
ARO;19831016;02. Jun
ARO;19831017;-2.4
ARO;19831018;-2.9
ARO;19831019;0.4
ARO;19831020;01. Mrz
ARO;19831021;0.8
ARO;19831022;-2.8
ARO;19831023;-0.9
ARO;19831024;2.0
ARO;19831025;-1.2
ARO;19831026;01. Mai
ARO;19831027;04. Sep
ARO;19831028;03. Sep
ARO;19831029;-0.1
ARO;19831030;-0.1
ARO;19831031;-2.0
ARO;19831101;-2.0
ARO;19831102;0.4
ARO;19831103;04. Feb
ARO;19831104;04. Aug
ARO;19831105;3.0
ARO;19831106;02. Feb
ARO;19831107;03. Jan
ARO;19831108;02. Jun
ARO;19831109;04. Jan
ARO;19831110;5.0
ARO;19831111;02. Apr
ARO;19831112;1.0
ARO;19831113;-1.4
ARO;19831114;-6.8
ARO;19831115;-7.4
ARO;19831116;-3.6
ARO;19831117;-3.0
ARO;19831118;-3.8
ARO;19831119;-2.4
ARO;19831120;0.3
ARO;19831121;-4.4
ARO;19831122;-8.6
ARO;19831123;-4.2
ARO;19831124;-2.2
ARO;19831125;0.3
ARO;19831126;1.0
ARO;19831127;-1.0
ARO;19831128;-2.0
ARO;19831129;-5.6
ARO;19831130;-8.6
ARO;19831201;-14.0
ARO;19831202;-14.0
ARO;19831203;-13.4
ARO;19831204;-6.1
ARO;19831205;-3.6
ARO;19831206;-4.4
ARO;19831207;-10.2
ARO;19831208;-12.3
ARO;19831209;-9.3
ARO;19831210;-3.6
ARO;19831211;-11.4
ARO;19831212;-13.0
ARO;19831213;-8.8
ARO;19831214;-6.5
ARO;19831215;-2.8
ARO;19831216;-3.3
ARO;19831217;-2.0
ARO;19831218;-3.9
ARO;19831219;-1.6
ARO;19831220;-4.4
ARO;19831221;-4.4
ARO;19831222;-5.1
ARO;19831223;-6.5
ARO;19831224;0.2
ARO;19831225;0.6
ARO;19831226;-3.8
ARO;19831227;-6.2
ARO;19831228;-4.7
ARO;19831229;03. Aug
ARO;19831230;02. Aug
ARO;19831231;-1.6
ARO;19840101;-1.6
ARO;19840102;01. Apr
ARO;19840103;-0.8
ARO;19840104;-8.5
ARO;19840105;-12.3
ARO;19840106;-13.4
ARO;19840107;-8.0
ARO;19840108;-10.0
ARO;19840109;-10.8
ARO;19840110;-11.6
ARO;19840111;-14.0
ARO;19840112;-6.8
ARO;19840113;-11.1
ARO;19840114;-3.6
ARO;19840115;-6.9
ARO;19840116;-7.2
ARO;19840117;-6.6
ARO;19840118;-10.4
ARO;19840119;-10.4
ARO;19840120;-7.4
ARO;19840121;-10.6
ARO;19840122;-5.8
ARO;19840123;-10.0
ARO;19840124;-8.5
ARO;19840125;-10.1
ARO;19840126;-13.8
ARO;19840127;-6.8
ARO;19840128;-5.5
ARO;19840129;-8.0
ARO;19840130;-7.4
ARO;19840131;-8.7
ARO;19840201;-8.4
ARO;19840202;-7.4
ARO;19840203;-8.4
ARO;19840204;-4.8
ARO;19840205;-3.9
ARO;19840206;-6.8
ARO;19840207;-4.6
ARO;19840208;-8.2
ARO;19840209;-9.7
ARO;19840210;-11.2
ARO;19840211;-12.4
ARO;19840212;-13.4
ARO;19840213;-16.3
ARO;19840214;-14.3
ARO;19840215;-14.4
ARO;19840216;-15.3
ARO;19840217;-14.9
ARO;19840218;-12.4
ARO;19840219;-11.8
ARO;19840220;-11.7
ARO;19840221;-10.3
ARO;19840222;-7.4
ARO;19840223;-9.4
ARO;19840224;-11.3
ARO;19840225;-9.3
ARO;19840226;-6.0
ARO;19840227;-8.3
ARO;19840228;-6.9
ARO;19840229;-7.9
ARO;19840301;-5.3
ARO;19840302;-9.3
ARO;19840303;-11.8
ARO;19840304;-10.5
ARO;19840305;-11.8
ARO;19840306;-9.4
ARO;19840307;-5.6
ARO;19840308;-10.3
ARO;19840309;-15.4
ARO;19840310;-15.8
ARO;19840311;-12.9
ARO;19840312;-12.0
ARO;19840313;-9.6
ARO;19840314;-7.8
ARO;19840315;-6.8
ARO;19840316;-7.8
ARO;19840317;-6.4
ARO;19840318;-5.4
ARO;19840319;-6.6
ARO;19840320;-5.7
ARO;19840321;-6.3
ARO;19840322;-5.2
ARO;19840323;-4.5
ARO;19840324;-4.9
ARO;19840325;-3.0
ARO;19840326;-5.8
ARO;19840327;-4.8
ARO;19840328;-2.4
ARO;19840329;-5.3
ARO;19840330;-6.1
ARO;19840331;-9.0
ARO;19840401;-4.5
ARO;19840402;-6.5
ARO;19840403;-9.2
ARO;19840404;-11.2
ARO;19840405;-8.4
ARO;19840406;-5.4
ARO;19840407;-7.8
ARO;19840408;-3.0
ARO;19840409;-4.5
ARO;19840410;-7.6
ARO;19840411;-3.8
ARO;19840412;-5.0
ARO;19840413;-4.5
ARO;19840414;-3.5
ARO;19840415;-0.1
ARO;19840416;-1.5
ARO;19840417;-5.6
ARO;19840418;-5.8
ARO;19840419;-6.7
ARO;19840420;-2.6
ARO;19840421;01. Feb
ARO;19840422;01. Mai
ARO;19840423;02. Mai
ARO;19840424;3.0
ARO;19840425;0.0
ARO;19840426;01. Apr
ARO;19840427;02. Feb
ARO;19840428;-2.8
ARO;19840429;-6.8
ARO;19840430;-5.1
ARO;19840501;-4.8
ARO;19840502;-0.4
ARO;19840503;03. Jun
ARO;19840504;0.7
ARO;19840505;2.0
ARO;19840506;02. Feb
ARO;19840507;3.0
ARO;19840508;-2.1
ARO;19840509;-5.8
ARO;19840510;-1.8
ARO;19840511;-2.8
ARO;19840512;-2.1
ARO;19840513;-0.4
ARO;19840514;0.1
ARO;19840515;-1.1
ARO;19840516;01. Jun
ARO;19840517;0.4
ARO;19840518;01. Aug
ARO;19840519;02. Sep
ARO;19840520;1.0
ARO;19840521;0.4
ARO;19840522;0.3
ARO;19840523;0.6
ARO;19840524;0.5
ARO;19840525;1.0
ARO;19840526;0.5
ARO;19840527;0.2
ARO;19840528;-1.0
ARO;19840529;-4.6
ARO;19840530;-1.2
ARO;19840531;0.6
ARO;19840601;01. Jul
ARO;19840602;05. Feb
ARO;19840603;05. Aug
ARO;19840604;01. Mai
ARO;19840605;01. Apr
ARO;19840606;0.0
ARO;19840607;0.5
ARO;19840608;0.2
ARO;19840609;02. Jun
ARO;19840610;02. Mrz
ARO;19840611;05. Feb
ARO;19840612;03. Mrz
ARO;19840613;04. Jan
ARO;19840614;06. Jul
ARO;19840615;06. Apr
ARO;19840616;02. Feb
ARO;19840617;04. Feb
ARO;19840618;05. Jun
ARO;19840619;07. Apr
ARO;19840620;09. Feb
ARO;19840621;09. Aug
ARO;19840622;07. Sep
ARO;19840623;06. Mrz
ARO;19840624;03. Jan
ARO;19840625;0.2
ARO;19840626;05. Mrz
ARO;19840627;5.0
ARO;19840628;07. Jun
ARO;19840629;05. Mrz
ARO;19840630;02. Feb
ARO;19840701;03. Jun
ARO;19840702;07. Jul
ARO;19840703;01. Feb
ARO;19840704;0.5
ARO;19840705;0.0
ARO;19840706;02. Feb
ARO;19840707;05. Jun
ARO;19840708;08. Jun
ARO;19840709;10. Jul
ARO;19840710;13. Jun
ARO;19840711;14. Mrz
ARO;19840712;14. Jan
ARO;19840713;11.0
ARO;19840714;7.0
ARO;19840715;08. Jun
ARO;19840716;02. Sep
ARO;19840717;02. Jan
ARO;19840718;01. Jun
ARO;19840719;04. Sep
ARO;19840720;05. Jun
ARO;19840721;07. Jan
ARO;19840722;07. Mai
ARO;19840723;09. Mrz
ARO;19840724;07. Jun
ARO;19840725;9.0
ARO;19840726;04. Jul
ARO;19840727;04. Mrz
ARO;19840728;03. Feb
ARO;19840729;06. Feb
ARO;19840730;11. Feb
ARO;19840731;11.0
ARO;19840801;08. Mai
ARO;19840802;05. Jun
ARO;19840803;10. Jan
ARO;19840804;11. Sep
ARO;19840805;08. Feb
ARO;19840806;07. Jan
ARO;19840807;06. Apr
ARO;19840808;05. Jan
ARO;19840809;06. Jul
ARO;19840810;07. Feb
ARO;19840811;05. Jul
ARO;19840812;07. Jan
ARO;19840813;7.0
ARO;19840814;5.0
ARO;19840815;06. Aug
ARO;19840816;6.0
ARO;19840817;05. Mai
ARO;19840818;05. Mai
ARO;19840819;06. Aug
ARO;19840820;07. Mai
ARO;19840821;9.0
ARO;19840822;09. Mrz
ARO;19840823;10.0
ARO;19840824;09. Feb
ARO;19840825;06. Jun
ARO;19840826;06. Jan
ARO;19840827;07. Jun
ARO;19840828;06. Jun
ARO;19840829;08. Feb
ARO;19840830;07. Mrz
ARO;19840831;7.0
ARO;19840901;8.0
ARO;19840902;09. Apr
ARO;19840903;12.0
ARO;19840904;07. Feb
ARO;19840905;0.5
ARO;19840906;-0.8
ARO;19840907;-2.7
ARO;19840908;0.1
ARO;19840909;-0.4
ARO;19840910;1.0
ARO;19840911;0.8
ARO;19840912;03. Jan
ARO;19840913;6.0
ARO;19840914;8.0
ARO;19840915;1.0
ARO;19840916;0.6
ARO;19840917;01. Sep
ARO;19840918;03. Mai
ARO;19840919;03. Jun
ARO;19840920;3.0
ARO;19840921;05. Feb
ARO;19840922;-0.7
ARO;19840923;0.0
ARO;19840924;-1.0
ARO;19840925;-1.4
ARO;19840926;-1.1
ARO;19840927;0.2
ARO;19840928;02. Feb
ARO;19840929;04. Mrz
ARO;19840930;05. Mrz
ARO;19841001;06. Feb
ARO;19841002;0.0
ARO;19841003;-1.6
ARO;19841004;-1.0
ARO;19841005;01. Jan
ARO;19841006;01. Apr
ARO;19841007;0.7
ARO;19841008;-1.7
ARO;19841009;02. Mai
ARO;19841010;04. Mrz
ARO;19841011;05. Feb
ARO;19841012;02. Mai
ARO;19841013;1.0
ARO;19841014;04. Feb
ARO;19841015;05. Aug
ARO;19841016;03. Feb
ARO;19841017;05. Feb
ARO;19841018;3.0
ARO;19841019;03. Apr
ARO;19841020;04. Jun
ARO;19841021;2.0
ARO;19841022;0.4
ARO;19841023;04. Feb
ARO;19841024;2.0
ARO;19841025;03. Mai
ARO;19841026;02. Mrz
ARO;19841027;0.2
ARO;19841028;-1.4
ARO;19841029;0.4
ARO;19841030;05. Feb
ARO;19841031;7.0
ARO;19841101;07. Feb
ARO;19841102;6.0
ARO;19841103;01. Apr
ARO;19841104;-1.4
ARO;19841105;0.4
ARO;19841106;04. Feb
ARO;19841107;3.0
ARO;19841108;03. Jun
ARO;19841109;04. Jul
ARO;19841110;05. Aug
ARO;19841111;06. Jul
ARO;19841112;05. Aug
ARO;19841113;03. Aug
ARO;19841114;2.0
ARO;19841115;0.7
ARO;19841116;-0.4
ARO;19841117;-4.4
ARO;19841118;-5.7
ARO;19841119;-4.4
ARO;19841120;-2.5
ARO;19841121;-5.3
ARO;19841122;-5.0
ARO;19841123;0.5
ARO;19841124;01. Feb
ARO;19841125;-0.8
ARO;19841126;0.1
ARO;19841127;-6.8
ARO;19841128;-6.8
ARO;19841129;02. Mai
ARO;19841130;01. Jun
ARO;19841201;01. Feb
ARO;19841202;-0.4
ARO;19841203;-2.3
ARO;19841204;0.4
ARO;19841205;0.2
ARO;19841206;0.7
ARO;19841207;-1.0
ARO;19841208;0.4
ARO;19841209;-1.5
ARO;19841210;-6.2
ARO;19841211;0.1
ARO;19841212;2.0
ARO;19841213;2.0
ARO;19841214;-2.4
ARO;19841215;-6.5
ARO;19841216;-3.5
ARO;19841217;-2.6
ARO;19841218;-2.6
ARO;19841219;-8.2
ARO;19841220;-8.8
ARO;19841221;-3.0
ARO;19841222;-8.9
ARO;19841223;-9.1
ARO;19841224;-6.2
ARO;19841225;-6.6
ARO;19841226;-11.0
ARO;19841227;-8.6
ARO;19841228;-9.8
